customer_tweet_id,agent_tweet_id,customer_text,agent_reply,created_at
1311997,1311996,Just boarded BA2598 with v. small cabin bag. Utter shambles - no space due to o/size bags in lockers. Get a grip.,"Thanks for your feedback, Eddie. Please be assured I've passed it to our Customer Experience team for consideration in future. ^BS",Sat Oct 14 04:44:20 +0000 2017
1312144,1312143,"So as you know, I recently went on a flight from London gatwickairport to… https://t.co/I6jOoSI2uW",Thanks for sharing your experience with us. We look forward to welcoming you on board again soon. ^Steph,Mon Oct 16 10:58:50 +0000 2017
1312153,1312154,"worst customer service! Lost luggage. No clothes, no word all u gave me was a white Tshirt. Over in Uk for my Nans funeral","We're sorry to hear your bag's delayed, Kimberley. Please keep any receipts for out of pocket expenses, 1/2",Mon Oct 16 10:57:16 +0000 2017
1312159,1312157,How am I able to make a special birthday request for a flight today?,"Hi Trcaey, sorry for the late response. You could ask the airport staff, they may be able to help you. ^Alex C",Mon Oct 16 10:54:08 +0000 2017
1312158,1312160,"Unable to contact, for flight leaving at 12.15 T3 Heathrow, for LA, there is a 50th birthday celebration. Never mind. Thanks for reply","We're sorry we couldn't help, Tracey. Let us know if there's anything else. ^Alex C",Mon Oct 16 14:50:01 +0000 2017
1312162,1312163,on ba191 today. Work booked partner and I on different refs and we can't sit next to each other. Anything u can help with?,"You'll need to speak with our airport staff for assistance, however we can't guarantee they'll be able to seat you together though. ^SH 2/2",Mon Oct 16 10:54:03 +0000 2017
1312165,1312164,"Long immigration line at JFK Terminal 7 (several arrivals). staff rationalized the line, and we got through pretty fast.","Thanks for your feedback, Edward. We'll pass this on to the airport. ^David",Mon Oct 16 10:52:27 +0000 2017
1254254,1254256,my baggage goes missing again 😑😑😤 thanku and @AmericanAir you have made my journey GREAT AGAIN.😏😏😏 #AmericanAirlines,"We're sorry for the inconvenience caused, Pardha. You can check the status of your baggage here: https://t.co/YKl4na7MJj. ^Linda",Mon Oct 16 10:47:58 +0000 2017
1312177,1312180,"I’m trying to pay to reserve seats but the app says I’m already checked in and rejects my request, can you help?","Hi Tom. You wouldn't be able to pay for seats once you've checked in. As your flight is within 24 hours, 1/2",Mon Oct 16 10:46:27 +0000 2017
1312176,1312179,"Ty. I can’t because I realised I inadvertently checked in via a partner airline, seats have been selected but I can’t change them","Hi Tom, once you've checked in, it's not possible to change your seat. Please speak to the airport staff, on the day of travel. They may 1/2",Mon Oct 16 14:49:48 +0000 2017
1312235,1312234,"That reassuring piece of home as #777 lands at to take me back. #Florida - it was great, here's to the next time! https://t.co/VVd0KFGUiu","Hi Andrew, we're glad you had such a great time in Florida. ^Danny",Fri Oct 27 06:09:03 +0000 2017
1312240,1312242,"I'm fortunate. I'm a Gold Guest List member and normally fly 1st. This time economy - no service, no washpack, no manners! https://t.co/8W1bYFUHGW","We're sorry to hear you're disappointed with the service in World Traveller, Mark. The service is a lot different to that in First and 1/3",Fri Oct 27 06:05:41 +0000 2017
1312246,1312247,is your online sale site down. Keep getting error obtaining price quote even though I have selected my journey options,"Hi Matthew, which device and browser are you using. Sorry for the delay in getting back to you. Have you managed to book? If not try 1/2",Fri Oct 27 06:04:29 +0000 2017
1312674,1312676,It’s a quick trip. Fly back tomorrow and then onto Barcelona.. #work,"Sounds like a busy weekend, Ian! Our crew will take good care of you. Have a great flight. ^Linda",Fri Oct 27 08:08:45 +0000 2017
1312678,1312677,Early start for flight to #chicago; #lifetime #gold earned in this trip #Miles #lotsOfPlanes!,"Congratulations, Ian! That's an amazing achievement. We hope you have a nice champagne or 2 on your way to Chicago to celebrate! ^Ashleigh",Fri Oct 27 06:13:21 +0000 2017
1312680,1312679,"Come on , it's just not good enough, get those tails in a line please! ;-) https://t.co/P6kg61nROp","Hi Michael, there's always one! ^Danny",Fri Oct 27 06:29:55 +0000 2017
1312682,1312683,Is there a way I can calculate how many avios would i need to use to use a companion voucher?,"Hi Alison, you don't need to use Avios. The voucher takes the place of the Avios. The terms and conditions should be there when you 1/2",Fri Oct 27 06:27:44 +0000 2017
1312686,1312688,Very disappointed with they lets us down when we really needed them #holidayover #familyemergency,"We're sorry to hear your disappointed, Gareth. Is there anything we can do to help? 1/2",Fri Oct 27 06:15:34 +0000 2017
1312685,1312687,We flew back to London with @VirginAtlantic from Miami. We won't be using our Mia - Lon flight on wed.,Hi Gareth. We're sorry to hear this. It's disappoint we were unable to help you in this difficult time. ^N,Fri Oct 27 20:23:25 +0000 2017
1312691,1312692,LCY - EDI tonight. Safety demo by one steward to 2 rows of “business” class. The other to over 20 rows of the rest. Stupid,"Hi Jon, did you ask them why they did this. Could you see the crew member at the front of the plane from the Euro Traveler section? 1/2",Fri Oct 27 06:15:34 +0000 2017
1313214,1313212,I’m pleased I had a window seat on this A380 service to and it was great to see the Golden Gate Bridge from above. https://t.co/AjahknGFSJ,"It does look amazing, Dazza. We hope you had a great flight. ^Ashleigh",Fri Oct 27 06:35:41 +0000 2017
1313636,1313635,Is there any extra cost for a child's pushchair?,"Hi Richard, not usually. Have you checked our baggage policy online: https://t.co/myanp78XC8 ^Danny",Fri Oct 27 06:47:05 +0000 2017
1314213,1314211,. Heading home from Orlando on BA2036. Hope the engines are not held together with the same tape as my screen for 9 hours! https://t.co/c2fgcOU2co,"We're sorry for any inconvenience caused, Danny. Our crew would've notified our Maintenance team, once you arrived home. ^Linda",Fri Oct 27 07:15:05 +0000 2017
1314212,1314215,"When I informed the cabin crew, the cabin crew manager was called at which point our journey got worse #rudecabincrewmanager. https://t.co/HOY7yIVVyY","We're concerned to hear that, Danny. Please DM us your booking ref, email address and contact number. We'll arrange to call you to 1/2",Fri Oct 27 14:37:10 +0000 2017
1314219,1314218,I'm checking in for a flight tomorrow and it's telling me there are no available seats to change to? Help needed please,"Apologies for our late reply, Lee. Please speak to the airport staff, they may be able to change your seat. ^Linda",Fri Oct 27 07:07:34 +0000 2017
1314221,1314220,"Hi, who is Maddow?","Apologies for our error, Maddox. ^Linda",Fri Oct 27 07:05:56 +0000 2017
1314223,1314222,Shout out to for not honouring my seat change so now I’m stuck in a middle seat having a panic attack.,"We understand your disappointment, Maddow. Unfortunately we're never able to guarantee specific seating on our flights. ^Chris",Thu Oct 26 15:23:13 +0000 2017
1314604,1314603,new lounge south is #excellent Thx,"Thanks for your great feedback, Julian. We're pleased to hear you approve. ^Linda",Mon Oct 16 11:11:24 +0000 2017
1314607,1314605,"seats not as described again, even your own steward admitted it's a con selling Twin seats that don't actually exist #con",Hi Paul. Please can you elaborate further? We'll certainly feed this back. ^David,Mon Oct 16 11:05:49 +0000 2017
1314606,1314608,Been told it's not the first time you've been told about it. Yet you still continue to sell these seats,"Hi Paul, we're sorry to hear you were disappointed by your seat reservation. We've passed on your comments to our Customer Experience team.",Tue Oct 17 05:27:04 +0000 2017
1314611,1314610,"Today I flew BA from London to BsAs, flight 0245. I want to congratulate the cabin crew. They were excellent. Thanks","Hi Liliana, this is great. We're pleased you had such a good experience. We'll certainly feed this back. ^AC",Mon Oct 16 11:05:19 +0000 2017
1314674,1314673,Hi I’ve just checked in for a flight tomorrow but am unable to download boarding pass because “passport details not valid”,"We're sorry you're unable to check in online, Bethan. Please allow a bit more time to check in at the airport. ^David",Mon Oct 16 11:01:32 +0000 2017
1314677,1314680,Me again! Is it true I need to be at the airport 3hrs before a flight from JFK? No bags to check in just hand luggage - thank you,least 45 minutes before your flight departs. you should be at the gate at least 30 minutes before departure. ^Julie 2/2,Thu Oct 19 16:12:01 +0000 2017
1314684,1314683,Hello if flying BA transatlantic are vegetarian meals considered standard meals or should I request vegan/vegetarian? Thx,"Hi Davina, you'll need to request a special meal for your flight. This can be done via Manage My Booking at least 24 hours before travel. ^K",Mon Oct 16 06:27:36 +0000 2017
1314980,1314979,Thanks so much got through to customer service and problem solved,"We're pleased to hear you're all sorted, Joanne. Enjoy the rest of your day. ^Linda",Fri Oct 27 07:30:14 +0000 2017
1314982,1314981,can you direct message me please in relation to a booking amendment that needs to be done ASAP,"Hi Joanne. We're now following you. Feel free to send that DM including your full name, booking reference, email and postal address. ^Lolly",Thu Oct 26 21:12:16 +0000 2017
1314984,1314986,hi what is luggage allowance ATL-HRE? Have 12pax that each need to take 2 bags each for mission trip thx,"Hi Georgia, your baggage allowance will depend on the type of ticket you've purchased and the cabin you're travelling. You can find 1/3",Fri Oct 27 07:27:53 +0000 2017
1314989,1314987,flying with you on 25/11 to celebrate my husbands 60th birthday. Can you help make it special?,Congratulations! What did you have in mind? ^Linda,Fri Oct 27 07:19:57 +0000 2017
1314988,1314991,", not sure really, just want it to be special. An upgrade would be nice but feel cheeky asking?","We'd love to help, but we're afraid we can't offer a free upgrade. Do you have an existing booking? 1/2",Fri Oct 27 16:13:34 +0000 2017
1314995,1314994,It's a long fine since I flew econ but was shocked at poor &amp; disinterested service. I know they're busy but people still paid 4 their trips,"We appreciate your feedback, Mark. We'll make sure your comments are fed back. ^Linda",Fri Oct 27 07:19:15 +0000 2017
1260021,1314998,Still awful at customer service though - still waiting for my refund. 17 weeks now I think.,Hi Michelle. We're sorry to hear this. We see we asked if you'd like us to call in a DM sent on 20 October. Please do let us know if 1/2,Fri Oct 27 07:13:43 +0000 2017
1315894,1315892,"disappointed in your lounges at LHR T5. Signs say ask for GF alternatives, but none are available.😒 #PointlessSignage","This is disappointing to hear, Lisa. Which lounge are you in? ^Corry",Fri Oct 27 07:45:04 +0000 2017
1315893,1315897,"Gate A north lounge right now, but was in another near gate for US departures, earlier on the week, and got the same response. #NeedBiscuits","Please do ask a member of staff for this. They’d also be able to provide GF breakfast options, including bread rolls if you’d prefer. 2/3",Fri Oct 27 08:28:16 +0000 2017
1315899,1315901,"Yeah, did that. Was told no GF available. No worries. I know for next time.","You’re welcome, Lisa. We totally understand your disappointment and our Lounge Manager is looking into this further. 1/2",Fri Oct 27 09:10:58 +0000 2017
1315903,1315904,"Your captain &amp; crew on 1423 were fab this morning when handling the delay, super professional👌","Thanks for you great comments, Sarah. We've passed on your Tweet so our crew know how impressed you were. We hope the delay didn't cause 1/2",Fri Oct 27 07:43:13 +0000 2017
1315906,1315905,"Thanks for the ride home from NBO BA64. Fab service by a great crew flying the flag. Please say ""thanks"" from Nichol family https://t.co/V4T8NnHLV9","You're very welcome, John. Thanks for the great pics! ^Linda",Fri Oct 27 07:43:14 +0000 2017
